entry_time,exit_time,status,side,qty,entry_price_raw,entry_price,exit_price,entry_notional,exit_value,gross_pnl,fees,pnl,pnl_pct,days_held,minutes_held,bars_held,reason,session_name,entry_prob_buy,entry_prob_sell,mfe,mae,spread_paid_entry,slippage_paid_entry,slippage_paid_exit,total_execution_cost
2026-03-03 00:30:00,2026-03-03 01:00:00,CLOSED,BUY,0.436988878163789,3427.44,3432.5816398416,3440.1333194492513,1500.0,1503.3,3.2999999999999017,0.0,3.2999999999999017,0.0021999999999999346,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.8285833597183228,0.036728013306856155,835.8890891142811,-3.147036515320387,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-03-03 11:50:00,2026-03-03 12:00:00,CLOSED,SELL,0.28519435778556773,5279.06,5271.142149068401,5288.00980394542,1503.3,1498.4894399999998,-4.810560000000047,0.0,-4.810560000000047,-0.0032000000000000314,0.006944444444444444,10.0,2,STOP_LOSS,Weekday_Morning,0.05674844607710838,0.5548397898674011,0.6080768842655471,-4.844839236594477,7.390683999999965,0.5271669315998224,0.5287481055838725,8.44659903718366
2026-03-04 00:30:00,2026-03-04 01:00:00,CLOSED,BUY,0.4365488128839229,3427.44,3432.5816398416,3440.1333194492513,1498.4894399999998,1501.7861167679998,3.296676767999901,0.0,3.296676767999901,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.8284581899642944,0.030048033222556114,733.8989554207744,-3.1438673236679984,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-03-04 11:35:00,2026-03-04 12:05:00,CLOSED,SELL,0.2901561801456639,5183.56,5175.785385698401,5192.347898932637,1501.7861167679998,1496.980401194342,-4.805715573657826,0.0,-4.805715573657826,-0.003200000000000151,0.020833333333333332,30.0,6,STOP_LOSS,Weekday_Morning,0.06378470361232758,0.6082662343978882,0.0,-5.5259125380993925,7.2569839999996475,0.5176303015996382,0.5191828716060627,8.293797173205348
2026-03-05 00:30:00,2026-03-05 01:00:00,CLOSED,BUY,0.4361091907673962,3427.44,3432.5816398416,3440.1333194492513,1496.980401194342,1500.2737580769694,3.293356882627454,0.0,3.293356882627454,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.8974024057388306,0.024426724761724472,750.8005065832484,-3.140701323518371,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-03-06 00:30:00,2026-03-06 01:00:00,CLOSED,BUY,0.4370686309870844,3427.44,3432.5816398416,3440.1333194492513,1500.2737580769694,1503.5743603447386,3.3006022677692344,0.0,3.3006022677692344,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.8885619044303894,0.024191750213503838,724.9300560044747,-3.1476108664301115,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-03-06 16:55:00,2026-03-06 17:00:00,CLOSED,SELL,0.2935163691302779,5130.32,5122.6252382448,5139.017639007184,1503.5743603447386,1498.7629223916354,-4.811437953103251,0.0,-4.811437953103251,-0.0032000000000000583,0.003472222222222222,5.0,1,STOP_LOSS,Weekday_Afternoon,0.10718770325183868,0.6205320954322815,0.0,-10.638430870378192,7.182447999999567,0.5123137552000117,0.513850378863026,8.208612134062605
2026-03-09 23:35:00,2026-03-10 01:00:00,CLOSED,BUY,0.43662848539293514,3427.44,3432.5816398416,3440.1333194492513,1498.7629223916354,1502.0602008208969,3.2972784292614996,0.0,3.2972784292614996,0.0021999999999999346,0.059027777777777776,85.0,17,TAKE_PROFIT,Weekday_Evening,0.7854654788970947,0.03660716116428375,751.8953672693499,-3.1444410963831815,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-03-10 23:35:00,2026-03-11 01:00:00,CLOSED,BUY,0.43758906806079956,3427.44,3432.5816398416,3440.1333194492513,1502.0602008208969,1505.3647332627027,3.3045324418058746,0.0,3.3045324418058746,0.002199999999999934,0.059027777777777776,85.0,17,TAKE_PROFIT,Weekday_Evening,0.8388726115226746,0.02382776327431202,770.2566876959039,-3.151358866795224,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
2026-03-11 23:30:00,2026-03-12 00:00:00,CLOSED,BUY,0.43855176401053325,3427.44,3432.5816398416,3440.1333194492513,1505.3647332627027,1508.6765356758806,3.3118024131778467,0.0,3.3118024131778467,0.002199999999999934,0.020833333333333332,30.0,6,TAKE_PROFIT,Weekday_Evening,0.826084554195404,0.03004685789346695,767.8990341093771,-3.158291856302173,4.798416000000088,0.3432238415998654,0.344047736718494,5.485687578318448
